DateKey,Date,Day,WeekNum,Month,MonthShort,MonthNum,Quarter,Year
20230618,18/6/2023,Sunday,25,June,Jun,6,2,2023
20230619,19/6/2023,Monday,25,June,Jun,6,2,2023
20230620,20/6/2023,Tuesday,25,June,Jun,6,2,2023
20230621,21/6/2023,Wednesday,25,June,Jun,6,2,2023
20230622,22/6/2023,Thursday,25,June,Jun,6,2,2023
20230623,23/6/2023,Friday,25,June,Jun,6,2,2023
20230624,24/6/2023,Saturday,25,June,Jun,6,2,2023
20230625,25/6/2023,Sunday,26,June,Jun,6,2,2023
20230626,26/6/2023,Monday,26,June,Jun,6,2,2023
20230627,27/6/2023,Tuesday,26,June,Jun,6,2,2023
20230628,28/6/2023,Wednesday,26,June,Jun,6,2,2023
20230629,29/6/2023,Thursday,26,June,Jun,6,2,2023
20230630,30/6/2023,Friday,26,June,Jun,6,2,2023
20230701,1/7/2023,Saturday,26,July,Jul,7,3,2023
20230702,2/7/2023,Sunday,27,July,Jul,7,3,2023
20230703,3/7/2023,Monday,27,July,Jul,7,3,2023
20230704,4/7/2023,Tuesday,27,July,Jul,7,3,2023
20230705,5/7/2023,Wednesday,27,July,Jul,7,3,2023
20230706,6/7/2023,Thursday,27,July,Jul,7,3,2023
20230707,7/7/2023,Friday,27,July,Jul,7,3,2023
20230708,8/7/2023,Saturday,27,July,Jul,7,3,2023
20230709,9/7/2023,Sunday,28,July,Jul,7,3,2023
20230710,10/7/2023,Monday,28,July,Jul,7,3,2023
20230711,11/7/2023,Tuesday,28,July,Jul,7,3,2023
20230712,12/7/2023,Wednesday,28,July,Jul,7,3,2023
20230713,13/7/2023,Thursday,28,July,Jul,7,3,2023
20230714,14/7/2023,Friday,28,July,Jul,7,3,2023
20230715,15/7/2023,Saturday,28,July,Jul,7,3,2023
20230716,16/7/2023,Sunday,29,July,Jul,7,3,2023
20230717,17/7/2023,Monday,29,July,Jul,7,3,2023
20230718,18/7/2023,Tuesday,29,July,Jul,7,3,2023
20230719,19/7/2023,Wednesday,29,July,Jul,7,3,2023
20230720,20/7/2023,Thursday,29,July,Jul,7,3,2023
20230721,21/7/2023,Friday,29,July,Jul,7,3,2023
20230722,22/7/2023,Saturday,29,July,Jul,7,3,2023
20230723,23/7/2023,Sunday,30,July,Jul,7,3,2023
20230724,24/7/2023,Monday,30,July,Jul,7,3,2023
20230725,25/7/2023,Tuesday,30,July,Jul,7,3,2023
20230726,26/7/2023,Wednesday,30,July,Jul,7,3,2023
20230727,27/7/2023,Thursday,30,July,Jul,7,3,2023
20230728,28/7/2023,Friday,30,July,Jul,7,3,2023
20230729,29/7/2023,Saturday,30,July,Jul,7,3,2023
20230730,30/7/2023,Sunday,31,July,Jul,7,3,2023
20230731,31/7/2023,Monday,31,July,Jul,7,3,2023
20230801,1/8/2023,Tuesday,31,August,Aug,8,3,2023
20230802,2/8/2023,Wednesday,31,August,Aug,8,3,2023
20230803,3/8/2023,Thursday,31,August,Aug,8,3,2023
20230804,4/8/2023,Friday,31,August,Aug,8,3,2023
20230805,5/8/2023,Saturday,31,August,Aug,8,3,2023
20230806,6/8/2023,Sunday,32,August,Aug,8,3,2023
20230807,7/8/2023,Monday,32,August,Aug,8,3,2023
20230808,8/8/2023,Tuesday,32,August,Aug,8,3,2023
20230809,9/8/2023,Wednesday,32,August,Aug,8,3,2023
20230810,10/8/2023,Thursday,32,August,Aug,8,3,2023
20230811,11/8/2023,Friday,32,August,Aug,8,3,2023
20230812,12/8/2023,Saturday,32,August,Aug,8,3,2023
20230813,13/8/2023,Sunday,33,August,Aug,8,3,2023
20230814,14/8/2023,Monday,33,August,Aug,8,3,2023
20230815,15/8/2023,Tuesday,33,August,Aug,8,3,2023
20230816,16/8/2023,Wednesday,33,August,Aug,8,3,2023
20230817,17/8/2023,Thursday,33,August,Aug,8,3,2023
20230818,18/8/2023,Friday,33,August,Aug,8,3,2023
20230819,19/8/2023,Saturday,33,August,Aug,8,3,2023
20230820,20/8/2023,Sunday,34,August,Aug,8,3,2023
20230821,21/8/2023,Monday,34,August,Aug,8,3,2023
20230822,22/8/2023,Tuesday,34,August,Aug,8,3,2023
20230823,23/8/2023,Wednesday,34,August,Aug,8,3,2023
20230824,24/8/2023,Thursday,34,August,Aug,8,3,2023
20230825,25/8/2023,Friday,34,August,Aug,8,3,2023
20230826,26/8/2023,Saturday,34,August,Aug,8,3,2023
20230827,27/8/2023,Sunday,35,August,Aug,8,3,2023
20230828,28/8/2023,Monday,35,August,Aug,8,3,2023
20230829,29/8/2023,Tuesday,35,August,Aug,8,3,2023
20230830,30/8/2023,Wednesday,35,August,Aug,8,3,2023
20230831,31/8/2023,Thursday,35,August,Aug,8,3,2023
20230901,1/9/2023,Friday,35,September,Sep,9,3,2023
20230902,2/9/2023,Saturday,35,September,Sep,9,3,2023
20230903,3/9/2023,Sunday,36,September,Sep,9,3,2023
20230904,4/9/2023,Monday,36,September,Sep,9,3,2023
20230905,5/9/2023,Tuesday,36,September,Sep,9,3,2023
20230906,6/9/2023,Wednesday,36,September,Sep,9,3,2023
20230907,7/9/2023,Thursday,36,September,Sep,9,3,2023
20230908,8/9/2023,Friday,36,September,Sep,9,3,2023
20230909,9/9/2023,Saturday,36,September,Sep,9,3,2023
20230910,10/9/2023,Sunday,37,September,Sep,9,3,2023
20230911,11/9/2023,Monday,37,September,Sep,9,3,2023
20230912,12/9/2023,Tuesday,37,September,Sep,9,3,2023
20230913,13/9/2023,Wednesday,37,September,Sep,9,3,2023
20230914,14/9/2023,Thursday,37,September,Sep,9,3,2023
20230915,15/9/2023,Friday,37,September,Sep,9,3,2023
20230916,16/9/2023,Saturday,37,September,Sep,9,3,2023
20230917,17/9/2023,Sunday,38,September,Sep,9,3,2023
20230918,18/9/2023,Monday,38,September,Sep,9,3,2023
20230919,19/9/2023,Tuesday,38,September,Sep,9,3,2023
20230920,20/9/2023,Wednesday,38,September,Sep,9,3,2023
20230921,21/9/2023,Thursday,38,September,Sep,9,3,2023
20230922,22/9/2023,Friday,38,September,Sep,9,3,2023
20230923,23/9/2023,Saturday,38,September,Sep,9,3,2023
20230924,24/9/2023,Sunday,39,September,Sep,9,3,2023
20230925,25/9/2023,Monday,39,September,Sep,9,3,2023
20230926,26/9/2023,Tuesday,39,September,Sep,9,3,2023
20230927,27/9/2023,Wednesday,39,September,Sep,9,3,2023
20230928,28/9/2023,Thursday,39,September,Sep,9,3,2023
20230929,29/9/2023,Friday,39,September,Sep,9,3,2023
20230930,30/9/2023,Saturday,39,September,Sep,9,3,2023
20231001,1/10/2023,Sunday,40,October,Oct,10,4,2023
20231002,2/10/2023,Monday,40,October,Oct,10,4,2023
20231003,3/10/2023,Tuesday,40,October,Oct,10,4,2023
20231004,4/10/2023,Wednesday,40,October,Oct,10,4,2023
20231005,5/10/2023,Thursday,40,October,Oct,10,4,2023
20231006,6/10/2023,Friday,40,October,Oct,10,4,2023
20231007,7/10/2023,Saturday,40,October,Oct,10,4,2023
20231008,8/10/2023,Sunday,41,October,Oct,10,4,2023
20231009,9/10/2023,Monday,41,October,Oct,10,4,2023
20231010,10/10/2023,Tuesday,41,October,Oct,10,4,2023
20231011,11/10/2023,Wednesday,41,October,Oct,10,4,2023
20231012,12/10/2023,Thursday,41,October,Oct,10,4,2023
20231013,13/10/2023,Friday,41,October,Oct,10,4,2023
20231014,14/10/2023,Saturday,41,October,Oct,10,4,2023
20231015,15/10/2023,Sunday,42,October,Oct,10,4,2023
20231016,16/10/2023,Monday,42,October,Oct,10,4,2023
20231017,17/10/2023,Tuesday,42,October,Oct,10,4,2023
20231018,18/10/2023,Wednesday,42,October,Oct,10,4,2023
20231019,19/10/2023,Thursday,42,October,Oct,10,4,2023
20231020,20/10/2023,Friday,42,October,Oct,10,4,2023
20231021,21/10/2023,Saturday,42,October,Oct,10,4,2023
20231022,22/10/2023,Sunday,43,October,Oct,10,4,2023
20231023,23/10/2023,Monday,43,October,Oct,10,4,2023
20231024,24/10/2023,Tuesday,43,October,Oct,10,4,2023
20231025,25/10/2023,Wednesday,43,October,Oct,10,4,2023
20231026,26/10/2023,Thursday,43,October,Oct,10,4,2023
20231027,27/10/2023,Friday,43,October,Oct,10,4,2023
20231028,28/10/2023,Saturday,43,October,Oct,10,4,2023
20231029,29/10/2023,Sunday,44,October,Oct,10,4,2023
20231030,30/10/2023,Monday,44,October,Oct,10,4,2023
20231031,31/10/2023,Tuesday,44,October,Oct,10,4,2023
20231101,1/11/2023,Wednesday,44,November,Nov,11,4,2023
20231102,2/11/2023,Thursday,44,November,Nov,11,4,2023
20231103,3/11/2023,Friday,44,November,Nov,11,4,2023
20231104,4/11/2023,Saturday,44,November,Nov,11,4,2023
20231105,5/11/2023,Sunday,45,November,Nov,11,4,2023
20231106,6/11/2023,Monday,45,November,Nov,11,4,2023
20231107,7/11/2023,Tuesday,45,November,Nov,11,4,2023
20231108,8/11/2023,Wednesday,45,November,Nov,11,4,2023
20231109,9/11/2023,Thursday,45,November,Nov,11,4,2023
20231110,10/11/2023,Friday,45,November,Nov,11,4,2023
20231111,11/11/2023,Saturday,45,November,Nov,11,4,2023
20231112,12/11/2023,Sunday,46,November,Nov,11,4,2023
20231113,13/11/2023,Monday,46,November,Nov,11,4,2023
20231114,14/11/2023,Tuesday,46,November,Nov,11,4,2023
20231115,15/11/2023,Wednesday,46,November,Nov,11,4,2023
20231116,16/11/2023,Thursday,46,November,Nov,11,4,2023
20231117,17/11/2023,Friday,46,November,Nov,11,4,2023
20231118,18/11/2023,Saturday,46,November,Nov,11,4,2023
20231119,19/11/2023,Sunday,47,November,Nov,11,4,2023
20231120,20/11/2023,Monday,47,November,Nov,11,4,2023
20231121,21/11/2023,Tuesday,47,November,Nov,11,4,2023
20231122,22/11/2023,Wednesday,47,November,Nov,11,4,2023
20231123,23/11/2023,Thursday,47,November,Nov,11,4,2023
20231124,24/11/2023,Friday,47,November,Nov,11,4,2023
20231125,25/11/2023,Saturday,47,November,Nov,11,4,2023
20231126,26/11/2023,Sunday,48,November,Nov,11,4,2023
20231127,27/11/2023,Monday,48,November,Nov,11,4,2023
20231128,28/11/2023,Tuesday,48,November,Nov,11,4,2023
20231129,29/11/2023,Wednesday,48,November,Nov,11,4,2023
20231130,30/11/2023,Thursday,48,November,Nov,11,4,2023
20231201,1/12/2023,Friday,48,December,Dec,12,4,2023
20231202,2/12/2023,Saturday,48,December,Dec,12,4,2023
20231203,3/12/2023,Sunday,49,December,Dec,12,4,2023
20231204,4/12/2023,Monday,49,December,Dec,12,4,2023
20231205,5/12/2023,Tuesday,49,December,Dec,12,4,2023
20231206,6/12/2023,Wednesday,49,December,Dec,12,4,2023
20231207,7/12/2023,Thursday,49,December,Dec,12,4,2023
20231208,8/12/2023,Friday,49,December,Dec,12,4,2023
20231209,9/12/2023,Saturday,49,December,Dec,12,4,2023
20231210,10/12/2023,Sunday,50,December,Dec,12,4,2023
20231211,11/12/2023,Monday,50,December,Dec,12,4,2023
20231212,12/12/2023,Tuesday,50,December,Dec,12,4,2023
20231213,13/12/2023,Wednesday,50,December,Dec,12,4,2023
20231214,14/12/2023,Thursday,50,December,Dec,12,4,2023
20231215,15/12/2023,Friday,50,December,Dec,12,4,2023
20231216,16/12/2023,Saturday,50,December,Dec,12,4,2023
20231217,17/12/2023,Sunday,51,December,Dec,12,4,2023
20231218,18/12/2023,Monday,51,December,Dec,12,4,2023
20231219,19/12/2023,Tuesday,51,December,Dec,12,4,2023
20231220,20/12/2023,Wednesday,51,December,Dec,12,4,2023
20231221,21/12/2023,Thursday,51,December,Dec,12,4,2023
20231222,22/12/2023,Friday,51,December,Dec,12,4,2023
20231223,23/12/2023,Saturday,51,December,Dec,12,4,2023
20231224,24/12/2023,Sunday,52,December,Dec,12,4,2023
20231225,25/12/2023,Monday,52,December,Dec,12,4,2023
20231226,26/12/2023,Tuesday,52,December,Dec,12,4,2023
20231227,27/12/2023,Wednesday,52,December,Dec,12,4,2023
20231228,28/12/2023,Thursday,52,December,Dec,12,4,2023
20231229,29/12/2023,Friday,52,December,Dec,12,4,2023
20231230,30/12/2023,Saturday,52,December,Dec,12,4,2023
20231231,31/12/2023,Sunday,53,December,Dec,12,4,2023
20240101,1/1/2024,Monday,1,January,Jan,1,1,2024
20240102,2/1/2024,Tuesday,1,January,Jan,1,1,2024
20240103,3/1/2024,Wednesday,1,January,Jan,1,1,2024
20240104,4/1/2024,Thursday,1,January,Jan,1,1,2024
20240105,5/1/2024,Friday,1,January,Jan,1,1,2024
20240106,6/1/2024,Saturday,1,January,Jan,1,1,2024
20240107,7/1/2024,Sunday,2,January,Jan,1,1,2024
20240108,8/1/2024,Monday,2,January,Jan,1,1,2024
20240109,9/1/2024,Tuesday,2,January,Jan,1,1,2024
20240110,10/1/2024,Wednesday,2,January,Jan,1,1,2024
20240111,11/1/2024,Thursday,2,January,Jan,1,1,2024
20240112,12/1/2024,Friday,2,January,Jan,1,1,2024
20240113,13/1/2024,Saturday,2,January,Jan,1,1,2024
20240114,14/1/2024,Sunday,3,January,Jan,1,1,2024
20240115,15/1/2024,Monday,3,January,Jan,1,1,2024
20240116,16/1/2024,Tuesday,3,January,Jan,1,1,2024
20240117,17/1/2024,Wednesday,3,January,Jan,1,1,2024
20240118,18/1/2024,Thursday,3,January,Jan,1,1,2024
20240119,19/1/2024,Friday,3,January,Jan,1,1,2024
20240120,20/1/2024,Saturday,3,January,Jan,1,1,2024
20240121,21/1/2024,Sunday,4,January,Jan,1,1,2024
20240122,22/1/2024,Monday,4,January,Jan,1,1,2024
20240123,23/1/2024,Tuesday,4,January,Jan,1,1,2024
20240124,24/1/2024,Wednesday,4,January,Jan,1,1,2024
20240125,25/1/2024,Thursday,4,January,Jan,1,1,2024
20240126,26/1/2024,Friday,4,January,Jan,1,1,2024
20240127,27/1/2024,Saturday,4,January,Jan,1,1,2024
20240128,28/1/2024,Sunday,5,January,Jan,1,1,2024
20240129,29/1/2024,Monday,5,January,Jan,1,1,2024
20240130,30/1/2024,Tuesday,5,January,Jan,1,1,2024
20240131,31/1/2024,Wednesday,5,January,Jan,1,1,2024
20240201,1/2/2024,Thursday,5,February,Feb,2,1,2024
20240202,2/2/2024,Friday,5,February,Feb,2,1,2024
20240203,3/2/2024,Saturday,5,February,Feb,2,1,2024
20240204,4/2/2024,Sunday,6,February,Feb,2,1,2024
20240205,5/2/2024,Monday,6,February,Feb,2,1,2024
20240206,6/2/2024,Tuesday,6,February,Feb,2,1,2024
20240207,7/2/2024,Wednesday,6,February,Feb,2,1,2024
20240208,8/2/2024,Thursday,6,February,Feb,2,1,2024
20240209,9/2/2024,Friday,6,February,Feb,2,1,2024
20240210,10/2/2024,Saturday,6,February,Feb,2,1,2024
20240211,11/2/2024,Sunday,7,February,Feb,2,1,2024
20240212,12/2/2024,Monday,7,February,Feb,2,1,2024
20240213,13/2/2024,Tuesday,7,February,Feb,2,1,2024
20240214,14/2/2024,Wednesday,7,February,Feb,2,1,2024
20240215,15/2/2024,Thursday,7,February,Feb,2,1,2024
20240216,16/2/2024,Friday,7,February,Feb,2,1,2024
20240217,17/2/2024,Saturday,7,February,Feb,2,1,2024
20240218,18/2/2024,Sunday,8,February,Feb,2,1,2024
20240219,19/2/2024,Monday,8,February,Feb,2,1,2024
20240220,20/2/2024,Tuesday,8,February,Feb,2,1,2024
20240221,21/2/2024,Wednesday,8,February,Feb,2,1,2024
20240222,22/2/2024,Thursday,8,February,Feb,2,1,2024
20240223,23/2/2024,Friday,8,February,Feb,2,1,2024
20240224,24/2/2024,Saturday,8,February,Feb,2,1,2024
20240225,25/2/2024,Sunday,9,February,Feb,2,1,2024
20240226,26/2/2024,Monday,9,February,Feb,2,1,2024
20240227,27/2/2024,Tuesday,9,February,Feb,2,1,2024
20240228,28/2/2024,Wednesday,9,February,Feb,2,1,2024
20240229,29/2/2024,Thursday,9,February,Feb,2,1,2024
20240301,1/3/2024,Friday,9,March,Mar,3,1,2024
20240302,2/3/2024,Saturday,9,March,Mar,3,1,2024
20240303,3/3/2024,Sunday,10,March,Mar,3,1,2024
20240304,4/3/2024,Monday,10,March,Mar,3,1,2024
20240305,5/3/2024,Tuesday,10,March,Mar,3,1,2024
20240306,6/3/2024,Wednesday,10,March,Mar,3,1,2024
20240307,7/3/2024,Thursday,10,March,Mar,3,1,2024
20240308,8/3/2024,Friday,10,March,Mar,3,1,2024
20240309,9/3/2024,Saturday,10,March,Mar,3,1,2024
20240310,10/3/2024,Sunday,11,March,Mar,3,1,2024
20240311,11/3/2024,Monday,11,March,Mar,3,1,2024
20240312,12/3/2024,Tuesday,11,March,Mar,3,1,2024
20240313,13/3/2024,Wednesday,11,March,Mar,3,1,2024
20240314,14/3/2024,Thursday,11,March,Mar,3,1,2024
20240315,15/3/2024,Friday,11,March,Mar,3,1,2024
20240316,16/3/2024,Saturday,11,March,Mar,3,1,2024
20240317,17/3/2024,Sunday,12,March,Mar,3,1,2024
20240318,18/3/2024,Monday,12,March,Mar,3,1,2024
20240319,19/3/2024,Tuesday,12,March,Mar,3,1,2024
20240320,20/3/2024,Wednesday,12,March,Mar,3,1,2024
20240321,21/3/2024,Thursday,12,March,Mar,3,1,2024
20240322,22/3/2024,Friday,12,March,Mar,3,1,2024
20240323,23/3/2024,Saturday,12,March,Mar,3,1,2024
20240324,24/3/2024,Sunday,13,March,Mar,3,1,2024
20240325,25/3/2024,Monday,13,March,Mar,3,1,2024
20240326,26/3/2024,Tuesday,13,March,Mar,3,1,2024
20240327,27/3/2024,Wednesday,13,March,Mar,3,1,2024
20240328,28/3/2024,Thursday,13,March,Mar,3,1,2024
20240329,29/3/2024,Friday,13,March,Mar,3,1,2024
20240330,30/3/2024,Saturday,13,March,Mar,3,1,2024
20240331,31/3/2024,Sunday,14,March,Mar,3,1,2024
20240401,1/4/2024,Monday,14,April,Apr,4,2,2024
20240402,2/4/2024,Tuesday,14,April,Apr,4,2,2024
20240403,3/4/2024,Wednesday,14,April,Apr,4,2,2024
20240404,4/4/2024,Thursday,14,April,Apr,4,2,2024
20240405,5/4/2024,Friday,14,April,Apr,4,2,2024
20240406,6/4/2024,Saturday,14,April,Apr,4,2,2024
20240407,7/4/2024,Sunday,15,April,Apr,4,2,2024
20240408,8/4/2024,Monday,15,April,Apr,4,2,2024
20240409,9/4/2024,Tuesday,15,April,Apr,4,2,2024
20240410,10/4/2024,Wednesday,15,April,Apr,4,2,2024
20240411,11/4/2024,Thursday,15,April,Apr,4,2,2024
20240412,12/4/2024,Friday,15,April,Apr,4,2,2024
20240413,13/4/2024,Saturday,15,April,Apr,4,2,2024
20240414,14/4/2024,Sunday,16,April,Apr,4,2,2024
20240415,15/4/2024,Monday,16,April,Apr,4,2,2024
20240416,16/4/2024,Tuesday,16,April,Apr,4,2,2024
20240417,17/4/2024,Wednesday,16,April,Apr,4,2,2024
20240418,18/4/2024,Thursday,16,April,Apr,4,2,2024
20240419,19/4/2024,Friday,16,April,Apr,4,2,2024
20240420,20/4/2024,Saturday,16,April,Apr,4,2,2024
20240421,21/4/2024,Sunday,17,April,Apr,4,2,2024
20240422,22/4/2024,Monday,17,April,Apr,4,2,2024
20240423,23/4/2024,Tuesday,17,April,Apr,4,2,2024
20240424,24/4/2024,Wednesday,17,April,Apr,4,2,2024
20240425,25/4/2024,Thursday,17,April,Apr,4,2,2024
20240426,26/4/2024,Friday,17,April,Apr,4,2,2024
20240427,27/4/2024,Saturday,17,April,Apr,4,2,2024
20240428,28/4/2024,Sunday,18,April,Apr,4,2,2024
20240429,29/4/2024,Monday,18,April,Apr,4,2,2024
20240430,30/4/2024,Tuesday,18,April,Apr,4,2,2024
20240501,1/5/2024,Wednesday,18,May,May,5,2,2024
20240502,2/5/2024,Thursday,18,May,May,5,2,2024
20240503,3/5/2024,Friday,18,May,May,5,2,2024
20240504,4/5/2024,Saturday,18,May,May,5,2,2024
20240505,5/5/2024,Sunday,19,May,May,5,2,2024
20240506,6/5/2024,Monday,19,May,May,5,2,2024
20240507,7/5/2024,Tuesday,19,May,May,5,2,2024
20240508,8/5/2024,Wednesday,19,May,May,5,2,2024
20240509,9/5/2024,Thursday,19,May,May,5,2,2024
20240510,10/5/2024,Friday,19,May,May,5,2,2024
20240511,11/5/2024,Saturday,19,May,May,5,2,2024
20240512,12/5/2024,Sunday,20,May,May,5,2,2024
20240513,13/5/2024,Monday,20,May,May,5,2,2024
20240514,14/5/2024,Tuesday,20,May,May,5,2,2024
20240515,15/5/2024,Wednesday,20,May,May,5,2,2024
20240516,16/5/2024,Thursday,20,May,May,5,2,2024
20240517,17/5/2024,Friday,20,May,May,5,2,2024
20240518,18/5/2024,Saturday,20,May,May,5,2,2024
20240519,19/5/2024,Sunday,21,May,May,5,2,2024
20240520,20/5/2024,Monday,21,May,May,5,2,2024
20240521,21/5/2024,Tuesday,21,May,May,5,2,2024
20240522,22/5/2024,Wednesday,21,May,May,5,2,2024
20240523,23/5/2024,Thursday,21,May,May,5,2,2024
20240524,24/5/2024,Friday,21,May,May,5,2,2024
20240525,25/5/2024,Saturday,21,May,May,5,2,2024
20240526,26/5/2024,Sunday,22,May,May,5,2,2024
20240527,27/5/2024,Monday,22,May,May,5,2,2024
20240528,28/5/2024,Tuesday,22,May,May,5,2,2024
20240529,29/5/2024,Wednesday,22,May,May,5,2,2024
20240530,30/5/2024,Thursday,22,May,May,5,2,2024
20240531,31/5/2024,Friday,22,May,May,5,2,2024
20240601,1/6/2024,Saturday,22,June,Jun,6,2,2024
20240602,2/6/2024,Sunday,23,June,Jun,6,2,2024
20240603,3/6/2024,Monday,23,June,Jun,6,2,2024
20240604,4/6/2024,Tuesday,23,June,Jun,6,2,2024
20240605,5/6/2024,Wednesday,23,June,Jun,6,2,2024
20240606,6/6/2024,Thursday,23,June,Jun,6,2,2024
20240607,7/6/2024,Friday,23,June,Jun,6,2,2024
20240608,8/6/2024,Saturday,23,June,Jun,6,2,2024
20240609,9/6/2024,Sunday,24,June,Jun,6,2,2024
20240610,10/6/2024,Monday,24,June,Jun,6,2,2024
20240611,11/6/2024,Tuesday,24,June,Jun,6,2,2024
20240612,12/6/2024,Wednesday,24,June,Jun,6,2,2024
20240613,13/6/2024,Thursday,24,June,Jun,6,2,2024
20240614,14/6/2024,Friday,24,June,Jun,6,2,2024
20240615,15/6/2024,Saturday,24,June,Jun,6,2,2024
20240616,16/6/2024,Sunday,25,June,Jun,6,2,2024
20240617,17/6/2024,Monday,25,June,Jun,6,2,2024
20240618,18/6/2024,Tuesday,25,June,Jun,6,2,2024
20240619,19/6/2024,Wednesday,25,June,Jun,6,2,2024
20240620,20/6/2024,Thursday,25,June,Jun,6,2,2024
20240621,21/6/2024,Friday,25,June,Jun,6,2,2024
20240622,22/6/2024,Saturday,25,June,Jun,6,2,2024
20240623,23/6/2024,Sunday,26,June,Jun,6,2,2024
20240624,24/6/2024,Monday,26,June,Jun,6,2,2024
20240625,25/6/2024,Tuesday,26,June,Jun,6,2,2024
20240626,26/6/2024,Wednesday,26,June,Jun,6,2,2024
20240627,27/6/2024,Thursday,26,June,Jun,6,2,2024
20240628,28/6/2024,Friday,26,June,Jun,6,2,2024
20240629,29/6/2024,Saturday,26,June,Jun,6,2,2024
20240630,30/6/2024,Sunday,27,June,Jun,6,2,2024
20240701,1/7/2024,Monday,27,July,Jul,7,3,2024
20240702,2/7/2024,Tuesday,27,July,Jul,7,3,2024
20240703,3/7/2024,Wednesday,27,July,Jul,7,3,2024
20240704,4/7/2024,Thursday,27,July,Jul,7,3,2024
20240705,5/7/2024,Friday,27,July,Jul,7,3,2024
20240706,6/7/2024,Saturday,27,July,Jul,7,3,2024
20240707,7/7/2024,Sunday,28,July,Jul,7,3,2024
20240708,8/7/2024,Monday,28,July,Jul,7,3,2024
20240709,9/7/2024,Tuesday,28,July,Jul,7,3,2024
20240710,10/7/2024,Wednesday,28,July,Jul,7,3,2024
20240711,11/7/2024,Thursday,28,July,Jul,7,3,2024
20240712,12/7/2024,Friday,28,July,Jul,7,3,2024
20240713,13/7/2024,Saturday,28,July,Jul,7,3,2024
20240714,14/7/2024,Sunday,29,July,Jul,7,3,2024
20240715,15/7/2024,Monday,29,July,Jul,7,3,2024
20240716,16/7/2024,Tuesday,29,July,Jul,7,3,2024
20240717,17/7/2024,Wednesday,29,July,Jul,7,3,2024
20240718,18/7/2024,Thursday,29,July,Jul,7,3,2024
20240719,19/7/2024,Friday,29,July,Jul,7,3,2024
20240720,20/7/2024,Saturday,29,July,Jul,7,3,2024
20240721,21/7/2024,Sunday,30,July,Jul,7,3,2024
20240722,22/7/2024,Monday,30,July,Jul,7,3,2024
20240723,23/7/2024,Tuesday,30,July,Jul,7,3,2024
20240724,24/7/2024,Wednesday,30,July,Jul,7,3,2024
20240725,25/7/2024,Thursday,30,July,Jul,7,3,2024
20240726,26/7/2024,Friday,30,July,Jul,7,3,2024
20240727,27/7/2024,Saturday,30,July,Jul,7,3,2024
20240728,28/7/2024,Sunday,31,July,Jul,7,3,2024
20240729,29/7/2024,Monday,31,July,Jul,7,3,2024
20240730,30/7/2024,Tuesday,31,July,Jul,7,3,2024
20240731,31/7/2024,Wednesday,31,July,Jul,7,3,2024
20240801,1/8/2024,Thursday,31,August,Aug,8,3,2024
20240802,2/8/2024,Friday,31,August,Aug,8,3,2024
20240803,3/8/2024,Saturday,31,August,Aug,8,3,2024
20240804,4/8/2024,Sunday,32,August,Aug,8,3,2024
20240805,5/8/2024,Monday,32,August,Aug,8,3,2024
20240806,6/8/2024,Tuesday,32,August,Aug,8,3,2024
20240807,7/8/2024,Wednesday,32,August,Aug,8,3,2024
20240808,8/8/2024,Thursday,32,August,Aug,8,3,2024
20240809,9/8/2024,Friday,32,August,Aug,8,3,2024
20240810,10/8/2024,Saturday,32,August,Aug,8,3,2024
20240811,11/8/2024,Sunday,33,August,Aug,8,3,2024
20240812,12/8/2024,Monday,33,August,Aug,8,3,2024
20240813,13/8/2024,Tuesday,33,August,Aug,8,3,2024
20240814,14/8/2024,Wednesday,33,August,Aug,8,3,2024
20240815,15/8/2024,Thursday,33,August,Aug,8,3,2024
20240816,16/8/2024,Friday,33,August,Aug,8,3,2024
20240817,17/8/2024,Saturday,33,August,Aug,8,3,2024
20240818,18/8/2024,Sunday,34,August,Aug,8,3,2024
20240819,19/8/2024,Monday,34,August,Aug,8,3,2024
20240820,20/8/2024,Tuesday,34,August,Aug,8,3,2024
20240821,21/8/2024,Wednesday,34,August,Aug,8,3,2024
20240822,22/8/2024,Thursday,34,August,Aug,8,3,2024
20240823,23/8/2024,Friday,34,August,Aug,8,3,2024
20240824,24/8/2024,Saturday,34,August,Aug,8,3,2024
20240825,25/8/2024,Sunday,35,August,Aug,8,3,2024
20240826,26/8/2024,Monday,35,August,Aug,8,3,2024
20240827,27/8/2024,Tuesday,35,August,Aug,8,3,2024
20240828,28/8/2024,Wednesday,35,August,Aug,8,3,2024
20240829,29/8/2024,Thursday,35,August,Aug,8,3,2024
20240830,30/8/2024,Friday,35,August,Aug,8,3,2024
20240831,31/8/2024,Saturday,35,August,Aug,8,3,2024
20240901,1/9/2024,Sunday,36,September,Sep,9,3,2024
20240902,2/9/2024,Monday,36,September,Sep,9,3,2024
20240903,3/9/2024,Tuesday,36,September,Sep,9,3,2024
20240904,4/9/2024,Wednesday,36,September,Sep,9,3,2024
20240905,5/9/2024,Thursday,36,September,Sep,9,3,2024
20240906,6/9/2024,Friday,36,September,Sep,9,3,2024
20240907,7/9/2024,Saturday,36,September,Sep,9,3,2024
20240908,8/9/2024,Sunday,37,September,Sep,9,3,2024
20240909,9/9/2024,Monday,37,September,Sep,9,3,2024
20240910,10/9/2024,Tuesday,37,September,Sep,9,3,2024
20240911,11/9/2024,Wednesday,37,September,Sep,9,3,2024
